"Date","GDP","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20"
1989-09-29,0.00738145980827909,-0.00109366857030639,-0.346833333333331,0,0.0010536247889578,7.20386675671867,0.00354937877537109,0.00651113462369383,-0.00160871745648924,1.73333333333333,0.00175901903361453,-0.00277225335533426,-0.17,-0.116666666666667,0.803333333333333,-0.433333333333333,-1.24,-0.976666666666667,-0.073333333333333,-0.03,0.263333333333333
1989-12-29,0.00196857083532365,0.00258044431032189,-0.215500000000001,0.0333333333333335,0.0014333639329962,7.19721461059977,0.00268967912572116,5.80442714988768e-05,0.0166829896066432,-1.76666666666667,0.000267329658512653,-0.0140114038931494,-0.19,0.276666666666667,1.2,-0.223333333333333,-0.96,-0.706666666666667,-0.166666666666667,-0.116666666666667,0.253333333333333
1990-03-30,0.0108686755399212,0.00290866441015118,0.2737,-0.0666666666666667,0.00246553058639816,7.25953001739825,0.00109187144854668,0.00896595081655545,0.00207179414933793,0.266666666666666,-0.00230991598556477,0.00427200330162947,-0.0566666666666666,0.943333333333333,1.84666666666667,-0.0766666666666667,-0.49,0.173333333333333,0.21,0.25,0.663333333333333
1990-06-29,0.00362254854538335,0.00138378868172466,-0.128733333333334,0,0.000643887823599106,7.10001627427297,0.00145435221881514,-0.000180411061508086,-0.0143104327606001,-1,0.000567134586875184,-0.00465276714608868,0.00333333333333326,1.15333333333333,2.06666666666667,-0.0133333333333333,-0.496666666666667,0.433333333333333,-0.0833333333333333,-0.0366666666666665,0.93
1990-09-28,0.000664903224492974,0.000832483323486954,-0.159966666666667,0.233333333333333,-0.00102716598885995,7.03144611393277,0.000621356564358836,0.00387789768327155,0.000495741572054934,-5.16666666666667,0.00388489053064115,-0.0221689793025988,-0.03,1.24333333333333,2.25666666666667,-0.216666666666667,-0.683333333333333,0.543333333333333,-0.113333333333333,0.136666666666667,1.22666666666667
1990-12-31,-0.0091456395698053,-0.00850485634181967,-0.827666666666663,0.133333333333333,-0.00107308659679362,6.94702757067675,-0.00338884365393947,-0.00248713092654995,-0.0130720955456815,-2.43333333333333,-0.00580378408036353,-0.00744863653496915,-0.296666666666667,1.55,2.85333333333333,0.153333333333333,-0.753333333333333,0.653333333333333,-0.236666666666667,-0.27,1.40666666666667
1991-03-29,-0.00468965510310859,-0.00549052820448489,-0.646666666666671,0.166666666666667,-0.0018125637877322,6.7932322450147,0.00293207657931394,-0.00023608643950368,-0.0287898645866432,7.4,0.000264146481020688,0.0118433696114651,-0.396666666666667,2.50666666666667,3.77666666666667,0.24,-0.403333333333333,1.59,-0.216666666666666,0.00999999999999979,1.99333333333333
1991-06-28,0.00776693945831397,0.00683054885366463,0.442800000000001,0.0333333333333335,-0.000737640222092513,6.91854148657308,-0.000201175971065245,0.00420706477953026,0.0114697689995082,-1.86666666666667,0.000822482806374462,0.0151851554102593,-0.0733333333333333,3.04666666666667,4.05666666666667,0.17,-0.303333333333333,2.26666666666667,-0.0133333333333333,0.0566666666666666,2.57
1991-09-30,0.0050406588150036,0.00378451786431159,0.348800000000002,0,6.15375148112681e-06,6.94902895940471,0.00127206871382057,-0.000445317895832057,0.0158975635521005,0.300000000000002,0.00109784591242246,-0.0115363997517986,-0.15,3.14333333333333,4.04,0.136666666666667,-0.266666666666667,2.29666666666667,-0.263333333333333,-0.21,2.56333333333333
1991-12-31,0.00347957826243395,-0.00238437030456643,-0.269500000000003,0.133333333333333,-2.46156875890099e-05,6.99112298325659,0.000800917799815911,-0.000699149598627713,-0.0132295947747873,-4.93333333333333,-0.000821591405232525,-0.0138771280606429,-0.34,3.63,4.58333333333333,0.163333333333333,-0.276666666666667,2.53,-0.396666666666667,-0.186666666666667,2.80666666666667
1992-03-31,0.011900483258799,0.00332422255199324,0.1758,0.0333333333333335,0.000113832319947586,7.12286071435712,0.00580936790126696,0.0055280424539473,0.0306366143168291,2.6,0.000544884923399399,0.0156061122098015,-0.15,4.25666666666667,5.18,0.136666666666667,-0.13,3.28,0.0833333333333333,0.15,3.41
1992-06-30,0.010784840018335,0.00377044151977272,0.188700000000002,0.133333333333333,0.00107487348221902,7.04899728067047,0.00289372199537249,0.00476259221192047,0.00771126531265409,1.46666666666667,0.00108092250473302,-0.0128711404150632,-0.0733333333333334,4.50666666666667,5.36,0.176666666666667,-0.09,3.60666666666667,-0.153333333333333,-0.0933333333333334,3.69666666666667
1992-09-30,0.00983257331272647,0.0022022918395083,-0.0562333333333337,-0.0666666666666667,0.000747295197394138,7.07591988650034,0.00410162284673691,0.00660374866246431,-0.00581153045281961,-1.6,-0.000543975657381068,-0.00824463503592347,-0.18,4.72333333333333,5.44666666666667,0.0966666666666667,-0.173333333333333,3.36,-0.33,-0.28,3.53333333333333
